时间,实际电流
2018/9/17 9:59,46.8
2018/9/17 9:59,46.8
2018/9/17 9:59,47.2
2018/9/17 9:59,47.2
2018/9/17 9:59,47.2
2018/9/17 9:59,47.2
2018/9/17 9:59,47.2
2018/9/17 10:00,47.2
2018/9/17 10:00,47.2
2018/9/17 10:00,48.8
2018/9/17 10:00,48.8
2018/9/17 10:00,48.8
2018/9/17 10:00,48.8
2018/9/17 10:00,48.8
2018/9/17 10:00,48.8
2018/9/17 10:00,50.8
2018/9/17 10:00,50.4
2018/9/17 10:00,50.4
2018/9/17 10:00,50.4
2018/9/17 10:00,49.6
2018/9/17 10:00,49.6
2018/9/17 10:00,49.6
2018/9/17 10:00,50.4
2018/9/17 10:00,50
2018/9/17 10:00,50
2018/9/17 10:00,50
2018/9/17 10:00,50
2018/9/17 10:00,50
2018/9/17 10:00,50
2018/9/17 10:00,50
2018/9/17 10:00,51.6
2018/9/17 10:00,51.6
2018/9/17 10:00,51.6
2018/9/17 10:00,51.6
2018/9/17 10:00,50.4
2018/9/17 10:00,50.4
2018/9/17 10:00,50.4
2018/9/17 10:00,50.4
2018/9/17 10:00,50.4
2018/9/17 10:00,50.4
2018/9/17 10:00,50.4
2018/9/17 10:00,50
2018/9/17 10:00,50
2018/9/17 10:00,50.4
2018/9/17 10:00,50.4
2018/9/17 10:00,50.4
2018/9/17 10:00,51.6
2018/9/17 10:00,51.6
2018/9/17 10:00,51.6
2018/9/17 10:00,51.6
2018/9/17 10:00,49.2
2018/9/17 10:00,49.2
2018/9/17 10:00,49.2
2018/9/17 10:00,49.2
2018/9/17 10:00,49.6
2018/9/17 10:00,49.6
2018/9/17 10:00,49.6
2018/9/17 10:00,49.2
2018/9/17 10:00,49.2
2018/9/17 10:00,49.2
2018/9/17 10:00,49.2
2018/9/17 10:00,49.2
2018/9/17 10:00,49.2
2018/9/17 10:01,49.2
2018/9/17 10:01,49.2
2018/9/17 10:01,49.2
2018/9/17 10:01,49.2
2018/9/17 10:01,49.2
2018/9/17 10:01,48
2018/9/17 10:01,46.8
2018/9/17 10:01,46.8
2018/9/17 10:01,46.8
2018/9/17 10:01,46.8
2018/9/17 10:01,46.8
2018/9/17 10:01,46.8
2018/9/17 10:01,46.8
2018/9/17 10:01,46.8
2018/9/17 10:01,46.8
2018/9/17 10:01,46.8
2018/9/17 10:01,46.8
2018/9/17 10:01,47.2
2018/9/17 10:01,47.2
2018/9/17 10:01,47.2
2018/9/17 10:01,47.2
2018/9/17 10:01,47.2
2018/9/17 10:01,47.2
2018/9/17 10:01,47.2
2018/9/17 10:01,47.2
2018/9/17 10:01,47.2
2018/9/17 10:01,47.2
2018/9/17 10:01,47.2
2018/9/17 10:01,47.6
2018/9/17 10:01,47.6
2018/9/17 10:01,47.6
2018/9/17 10:01,47.6
2018/9/17 10:01,50
2018/9/17 10:01,50
2018/9/17 10:01,50
2018/9/17 10:01,50
2018/9/17 10:01,50
2018/9/17 10:01,50
2018/9/17 10:01,50
2018/9/17 10:01,50
2018/9/17 10:01,50
2018/9/17 10:01,50
2018/9/17 10:01,50
2018/9/17 10:01,49.6
2018/9/17 10:01,49.6
2018/9/17 10:01,49.6
2018/9/17 10:01,50
2018/9/17 10:01,50.4
2018/9/17 10:01,50.4
2018/9/17 10:01,50.4
2018/9/17 10:01,50.8
2018/9/17 10:01,50.8
2018/9/17 10:01,50.8
2018/9/17 10:01,50.8
2018/9/17 10:01,50.8
2018/9/17 10:01,50.8
2018/9/17 10:02,50.8
2018/9/17 10:02,50.8
2018/9/17 10:02,50.8
2018/9/17 10:02,50.8
2018/9/17 10:02,50.8
2018/9/17 10:02,50.8
2018/9/17 10:02,50.8
2018/9/17 10:02,50.8
2018/9/17 10:02,50.4
2018/9/17 10:02,50.4
2018/9/17 10:02,50.4
2018/9/17 10:02,50.4
2018/9/17 10:02,50.4
2018/9/17 10:02,50.4
2018/9/17 10:02,50.4
2018/9/17 10:02,50.4
2018/9/17 10:02,50
2018/9/17 10:02,50
2018/9/17 10:02,50
2018/9/17 10:02,50
2018/9/17 10:02,50.4
2018/9/17 10:02,50.4
2018/9/17 10:02,50.4
2018/9/17 10:02,50.4
2018/9/17 10:02,50
2018/9/17 10:02,50
2018/9/17 10:02,50
2018/9/17 10:02,48
2018/9/17 10:02,48
2018/9/17 10:02,48
2018/9/17 10:02,48
2018/9/17 10:02,48
2018/9/17 10:02,48
2018/9/17 10:02,48
2018/9/17 10:02,46
2018/9/17 10:02,46
2018/9/17 10:02,46
2018/9/17 10:02,46
2018/9/17 10:02,45.6
2018/9/17 10:02,45.6
2018/9/17 10:02,45.6
2018/9/17 10:02,45.6
2018/9/17 10:02,45.6
2018/9/17 10:02,45.6
2018/9/17 10:02,45.6
2018/9/17 10:02,45.6
2018/9/17 10:02,45.6
2018/9/17 10:02,45.6
2018/9/17 10:02,45.6
2018/9/17 10:02,45.6
2018/9/17 10:02,45.6
2018/9/17 10:02,46
2018/9/17 10:02,46
2018/9/17 10:02,46
2018/9/17 10:02,45.6
2018/9/17 10:03,45.6
2018/9/17 10:03,45.6
2018/9/17 10:03,45.6
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48.4
2018/9/17 10:03,48.4
2018/9/17 10:03,48.4
2018/9/17 10:03,48.4
2018/9/17 10:03,48.4
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48
2018/9/17 10:03,48.4
2018/9/17 10:03,48.4
2018/9/17 10:03,48.4
2018/9/17 10:03,48.4
2018/9/17 10:03,48.4
2018/9/17 10:03,48.4
2018/9/17 10:03,49.6
2018/9/17 10:03,49.6
2018/9/17 10:03,49.6
2018/9/17 10:03,49.6
2018/9/17 10:03,49.2
2018/9/17 10:03,48.8
2018/9/17 10:03,48.8
2018/9/17 10:03,48.8
2018/9/17 10:03,48.4
2018/9/17 10:04,48.4
2018/9/17 10:04,48.4
2018/9/17 10:04,48.4
2018/9/17 10:04,48.4
2018/9/17 10:04,48
2018/9/17 10:04,46
2018/9/17 10:04,46
2018/9/17 10:04,46
2018/9/17 10:04,46
2018/9/17 10:04,46
2018/9/17 10:04,46
2018/9/17 10:04,46
2018/9/17 10:04,46
2018/9/17 10:04,46.4
2018/9/17 10:04,46.4
2018/9/17 10:04,46.4
2018/9/17 10:04,46.4
2018/9/17 10:04,46.4
2018/9/17 10:04,46.4
2018/9/17 10:04,46.4
2018/9/17 10:04,46.4
2018/9/17 10:04,46
2018/9/17 10:04,46
2018/9/17 10:04,46
2018/9/17 10:04,46
2018/9/17 10:04,46
2018/9/17 10:04,45.6
2018/9/17 10:04,45.6
2018/9/17 10:04,45.6
2018/9/17 10:04,45.6
2018/9/17 10:04,45.6
2018/9/17 10:04,48
2018/9/17 10:04,48
2018/9/17 10:04,48
2018/9/17 10:04,48
2018/9/17 10:04,48.4
2018/9/17 10:04,48.4
2018/9/17 10:04,48.4
2018/9/17 10:04,48.8
2018/9/17 10:04,48.4
2018/9/17 10:04,48.4
2018/9/17 10:04,48.4
2018/9/17 10:04,48
2018/9/17 10:04,48
2018/9/17 10:04,48
2018/9/17 10:04,48
2018/9/17 10:04,48
2018/9/17 10:04,48
2018/9/17 10:04,48
2018/9/17 10:04,48
2018/9/17 10:04,48.4
2018/9/17 10:04,48.4
2018/9/17 10:04,48.4
2018/9/17 10:04,48.4
2018/9/17 10:04,48.4
2018/9/17 10:04,47.2
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.4
2018/9/17 10:05,46.4
2018/9/17 10:05,46.4
2018/9/17 10:05,46.4
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.4
2018/9/17 10:05,46.4
2018/9/17 10:05,46.4
2018/9/17 10:05,46.4
2018/9/17 10:05,46.4
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,46.8
2018/9/17 10:05,44.4
2018/9/17 10:05,44.4
2018/9/17 10:05,44.4
2018/9/17 10:05,44.4
2018/9/17 10:05,44.4
2018/9/17 10:05,44.4
2018/9/17 10:05,44.4
2018/9/17 10:05,44.4
2018/9/17 10:05,44.4
2018/9/17 10:05,44.4
2018/9/17 10:05,44.4
2018/9/17 10:05,44.4
2018/9/17 10:05,44.4
2018/9/17 10:05,44.4
2018/9/17 10:05,44.4
2018/9/17 10:05,44
2018/9/17 10:05,44
2018/9/17 10:05,44
2018/9/17 10:05,44
2018/9/17 10:05,44
2018/9/17 10:05,44
2018/9/17 10:06,44
2018/9/17 10:06,44
2018/9/17 10:06,46
2018/9/17 10:06,46
2018/9/17 10:06,46
2018/9/17 10:06,46
2018/9/17 10:06,46
2018/9/17 10:06,46
2018/9/17 10:06,46
2018/9/17 10:06,46
2018/9/17 10:06,46
2018/9/17 10:06,46
2018/9/17 10:06,45.6
2018/9/17 10:06,48
2018/9/17 10:06,48
2018/9/17 10:06,48
2018/9/17 10:06,50
2018/9/17 10:06,50
2018/9/17 10:06,50
2018/9/17 10:06,50
2018/9/17 10:06,50
2018/9/17 10:06,50
2018/9/17 10:06,50
2018/9/17 10:06,72.8
2018/9/17 10:06,72.8
2018/9/17 10:06,72.8
2018/9/17 10:06,72.8
2018/9/17 10:06,73.2
2018/9/17 10:06,73.2
2018/9/17 10:06,73.2
2018/9/17 10:06,73.2
2018/9/17 10:06,73.2
2018/9/17 10:06,73.2
2018/9/17 10:06,73.2
2018/9/17 10:06,70.8
2018/9/17 10:06,70.8
2018/9/17 10:06,70.8
2018/9/17 10:06,70.8
2018/9/17 10:06,71.6
2018/9/17 10:06,71.6
2018/9/17 10:06,71.6
2018/9/17 10:06,71.6
2018/9/17 10:06,71.6
2018/9/17 10:06,71.6
2018/9/17 10:06,71.6
2018/9/17 10:06,71.2
2018/9/17 10:06,71.2
2018/9/17 10:06,71.2
2018/9/17 10:06,71.2
2018/9/17 10:06,70.4
2018/9/17 10:06,70.4
2018/9/17 10:06,70.4
2018/9/17 10:06,70.4
2018/9/17 10:06,72.4
2018/9/17 10:06,71.6
2018/9/17 10:06,70.4
2018/9/17 10:07,70.4
2018/9/17 10:07,70.4
2018/9/17 10:07,70
2018/9/17 10:07,70
2018/9/17 10:07,70
2018/9/17 10:07,70
2018/9/17 10:07,72.8
2018/9/17 10:07,72.8
2018/9/17 10:07,72.8
2018/9/17 10:07,68.8
2018/9/17 10:07,68.8
2018/9/17 10:07,68.8
2018/9/17 10:07,68.8
2018/9/17 10:07,68.4
2018/9/17 10:07,68.4
2018/9/17 10:07,70.4
2018/9/17 10:07,71.2
2018/9/17 10:07,71.2
2018/9/17 10:07,71.2
2018/9/17 10:07,71.2
2018/9/17 10:07,69.2
2018/9/17 10:07,69.2
2018/9/17 10:07,69.2
2018/9/17 10:07,69.2
2018/9/17 10:07,69.2
2018/9/17 10:07,72.4
2018/9/17 10:07,72.4
2018/9/17 10:07,72.4
2018/9/17 10:07,69.6
2018/9/17 10:07,69.6
2018/9/17 10:07,69.6
2018/9/17 10:07,69.6
2018/9/17 10:07,70.8
2018/9/17 10:07,70.8
2018/9/17 10:07,70.8
2018/9/17 10:07,70.8
2018/9/17 10:07,73.6
2018/9/17 10:07,73.6
2018/9/17 10:07,73.6
2018/9/17 10:07,73.6
2018/9/17 10:07,70.4
2018/9/17 10:07,70.4
2018/9/17 10:07,70.4
2018/9/17 10:07,70.4
2018/9/17 10:07,72.8
2018/9/17 10:07,72.8
2018/9/17 10:07,72.8
2018/9/17 10:07,72.8
2018/9/17 10:07,72.8
2018/9/17 10:07,71.2
2018/9/17 10:07,71.2
2018/9/17 10:07,71.2
2018/9/17 10:07,71.2
2018/9/17 10:07,70.4
2018/9/17 10:07,72.8
2018/9/17 10:07,72.8
2018/9/17 10:08,72.8
2018/9/17 10:08,72.8
2018/9/17 10:08,70.4
2018/9/17 10:08,70.4
2018/9/17 10:08,70.4
2018/9/17 10:08,70.4
2018/9/17 10:08,70
2018/9/17 10:08,70.4
2018/9/17 10:08,70.4
2018/9/17 10:08,70.4
2018/9/17 10:08,72.8
2018/9/17 10:08,72.8
2018/9/17 10:08,72.8
2018/9/17 10:08,72.8
2018/9/17 10:08,70.8
2018/9/17 10:08,70.8
2018/9/17 10:08,70.8
2018/9/17 10:08,70.8
2018/9/17 10:08,73.2
2018/9/17 10:08,73.2
2018/9/17 10:08,73.2
2018/9/17 10:08,70.8
2018/9/17 10:08,70.8
2018/9/17 10:08,70.8
2018/9/17 10:08,70.8
2018/9/17 10:08,70.4
2018/9/17 10:08,70.4
2018/9/17 10:08,70.4
2018/9/17 10:08,70.4
2018/9/17 10:08,70.4
2018/9/17 10:08,70.4
2018/9/17 10:08,70.4
2018/9/17 10:08,70.4
2018/9/17 10:08,70.4
2018/9/17 10:08,70.4
2018/9/17 10:08,70.4
2018/9/17 10:08,70
2018/9/17 10:08,68.4
2018/9/17 10:08,68.4
2018/9/17 10:08,68.4
2018/9/17 10:08,68.4
2018/9/17 10:08,68.4
2018/9/17 10:08,68.4
2018/9/17 10:08,68.8
2018/9/17 10:08,71.2
2018/9/17 10:08,71.2
2018/9/17 10:08,71.2
2018/9/17 10:08,68.8
2018/9/17 10:08,68.8
2018/9/17 10:08,68.8
2018/9/17 10:08,68.8
2018/9/17 10:08,68.8
2018/9/17 10:08,68.8
2018/9/17 10:09,68.8
2018/9/17 10:09,68.8
2018/9/17 10:09,75.6
2018/9/17 10:09,75.6
2018/9/17 10:09,75.6
2018/9/17 10:09,75.6
2018/9/17 10:09,73.2
2018/9/17 10:09,73.2
2018/9/17 10:09,73.2
2018/9/17 10:09,73.2
2018/9/17 10:09,73.2
2018/9/17 10:09,73.2
2018/9/17 10:09,73.2
2018/9/17 10:09,73.2
2018/9/17 10:09,73.2
2018/9/17 10:09,73.2
2018/9/17 10:09,73.2
2018/9/17 10:09,72
2018/9/17 10:09,72
2018/9/17 10:09,72
2018/9/17 10:09,72
2018/9/17 10:09,72
2018/9/17 10:09,72
2018/9/17 10:09,72.8
2018/9/17 10:09,72.8
2018/9/17 10:09,72.8
2018/9/17 10:09,72.8
2018/9/17 10:09,72.4
2018/9/17 10:09,72.8
2018/9/17 10:09,72.8
2018/9/17 10:09,72.8
2018/9/17 10:09,75.2
2018/9/17 10:09,74
2018/9/17 10:09,74
2018/9/17 10:09,74
2018/9/17 10:09,72.8
2018/9/17 10:09,72.8
2018/9/17 10:09,72.8
2018/9/17 10:09,72.8
2018/9/17 10:09,72.8
2018/9/17 10:09,75.6
2018/9/17 10:09,75.6
2018/9/17 10:09,75.6
2018/9/17 10:09,72.8
2018/9/17 10:09,72.8
2018/9/17 10:09,72.8
2018/9/17 10:09,72.8
2018/9/17 10:09,72.4
2018/9/17 10:09,72.4
2018/9/17 10:09,72.4
2018/9/17 10:09,72.4
2018/9/17 10:09,74.8
2018/9/17 10:09,74.8
2018/9/17 10:09,74.8
2018/9/17 10:09,70
2018/9/17 10:09,70
2018/9/17 10:10,70
2018/9/17 10:10,70
2018/9/17 10:10,69.6
2018/9/17 10:10,72.4
2018/9/17 10:10,72.4
2018/9/17 10:10,72.4
2018/9/17 10:10,68.8
2018/9/17 10:10,68.8
2018/9/17 10:10,68.8
2018/9/17 10:10,68.8
2018/9/17 10:10,68.8
2018/9/17 10:10,68.8
2018/9/17 10:10,68.8
2018/9/17 10:10,72
2018/9/17 10:10,72
2018/9/17 10:10,72
2018/9/17 10:10,72
2018/9/17 10:10,70
2018/9/17 10:10,70
2018/9/17 10:10,69.6
2018/9/17 10:10,69.6
2018/9/17 10:10,69.6
2018/9/17 10:10,69.6
2018/9/17 10:10,74
2018/9/17 10:10,74.8
2018/9/17 10:10,74.8
2018/9/17 10:10,74.8
2018/9/17 10:10,74.8
2018/9/17 10:10,73.2
2018/9/17 10:10,73.2
2018/9/17 10:10,73.2
2018/9/17 10:10,73.2
2018/9/17 10:10,75.6
2018/9/17 10:10,75.6
2018/9/17 10:10,75.6
2018/9/17 10:10,75.6
2018/9/17 10:10,75.6
2018/9/17 10:10,75.6
2018/9/17 10:10,74
2018/9/17 10:10,74
2018/9/17 10:10,74
2018/9/17 10:10,73.2
2018/9/17 10:10,73.2
2018/9/17 10:10,73.2
2018/9/17 10:10,73.2
2018/9/17 10:10,73.2
2018/9/17 10:10,73.2
2018/9/17 10:10,73.2
2018/9/17 10:10,73.2
2018/9/17 10:10,72.4
2018/9/17 10:10,72.4
2018/9/17 10:10,72.4
2018/9/17 10:10,72.4
2018/9/17 10:10,74.4
2018/9/17 10:10,74.4
2018/9/17 10:10,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,75.2
2018/9/17 10:11,75.2
2018/9/17 10:11,75.2
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,75.2
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,72.4
2018/9/17 10:11,70.4
2018/9/17 10:11,70.4
2018/9/17 10:11,70.4
2018/9/17 10:11,71.2
2018/9/17 10:11,71.2
2018/9/17 10:11,71.2
2018/9/17 10:11,71.2
2018/9/17 10:11,71.2
2018/9/17 10:11,70.8
2018/9/17 10:11,71.2
2018/9/17 10:11,73.6
2018/9/17 10:11,73.6
2018/9/17 10:11,73.6
2018/9/17 10:11,73.6
2018/9/17 10:11,70.8
2018/9/17 10:11,70.8
2018/9/17 10:11,70.8
2018/9/17 10:11,70.4
2018/9/17 10:11,70.8
2018/9/17 10:11,70.8
2018/9/17 10:11,70.8
2018/9/17 10:11,73.2
2018/9/17 10:11,73.2
2018/9/17 10:11,73.2
2018/9/17 10:11,73.2
2018/9/17 10:11,73.2
2018/9/17 10:11,73.6
2018/9/17 10:11,73.6
2018/9/17 10:11,73.6
2018/9/17 10:11,73.6
2018/9/17 10:12,76.4
2018/9/17 10:12,76.4
2018/9/17 10:12,76.4
2018/9/17 10:12,73.6
2018/9/17 10:12,73.6
2018/9/17 10:12,73.6
2018/9/17 10:12,73.6
2018/9/17 10:12,73.6
2018/9/17 10:12,73.6
2018/9/17 10:12,73.6
2018/9/17 10:12,73.6
2018/9/17 10:12,73.6
2018/9/17 10:12,73.6
2018/9/17 10:12,73.2
2018/9/17 10:12,73.2
2018/9/17 10:12,73.2
2018/9/17 10:12,73.2
2018/9/17 10:12,76
2018/9/17 10:12,76
2018/9/17 10:12,76
2018/9/17 10:12,76
2018/9/17 10:12,73.6
2018/9/17 10:12,73.6
2018/9/17 10:12,73.6
2018/9/17 10:12,73.6
2018/9/17 10:12,74.4
2018/9/17 10:12,74.4
2018/9/17 10:12,74.4
2018/9/17 10:12,75.2
2018/9/17 10:12,75.2
2018/9/17 10:12,75.2
2018/9/17 10:12,75.2
2018/9/17 10:12,72.4
2018/9/17 10:12,72.4
2018/9/17 10:12,72.4
2018/9/17 10:12,72.4
2018/9/17 10:12,74.4
2018/9/17 10:12,74.4
2018/9/17 10:12,74.4
2018/9/17 10:12,74.4
2018/9/17 10:12,72
2018/9/17 10:12,72
2018/9/17 10:12,72
2018/9/17 10:12,71.6
2018/9/17 10:12,72
2018/9/17 10:12,72
2018/9/17 10:12,72
2018/9/17 10:12,72.4
2018/9/17 10:12,72
2018/9/17 10:12,72
2018/9/17 10:12,72
2018/9/17 10:12,70.8
2018/9/17 10:12,70.8
2018/9/17 10:13,70.8
2018/9/17 10:13,70.8
2018/9/17 10:13,70.8
2018/9/17 10:13,70.8
2018/9/17 10:13,70.8
2018/9/17 10:13,70.8
2018/9/17 10:13,72.4
2018/9/17 10:13,72.4
2018/9/17 10:13,72.4
2018/9/17 10:13,71.6
2018/9/17 10:13,71.2
2018/9/17 10:13,71.2
2018/9/17 10:13,73.6
2018/9/17 10:13,74
2018/9/17 10:13,74
2018/9/17 10:13,72.4
2018/9/17 10:13,71.6
2018/9/17 10:13,71.6
2018/9/17 10:13,71.6
2018/9/17 10:13,71.6
2018/9/17 10:13,72.4
2018/9/17 10:13,72.4
2018/9/17 10:13,72.4
2018/9/17 10:13,72.4
2018/9/17 10:13,74.4
2018/9/17 10:13,74.4
2018/9/17 10:13,74.4
2018/9/17 10:13,74.4
2018/9/17 10:13,74.4
2018/9/17 10:13,73.2
2018/9/17 10:13,73.2
2018/9/17 10:13,73.2
2018/9/17 10:13,73.6
2018/9/17 10:13,74
2018/9/17 10:13,74
2018/9/17 10:13,74
2018/9/17 10:13,73.6
2018/9/17 10:13,73.6
2018/9/17 10:13,73.6
2018/9/17 10:13,73.6
2018/9/17 10:13,75.6
2018/9/17 10:13,75.6
2018/9/17 10:13,75.6
2018/9/17 10:13,76.4
2018/9/17 10:13,76.4
2018/9/17 10:13,76.4
2018/9/17 10:13,76.4
2018/9/17 10:13,77.6
2018/9/17 10:13,77.6
2018/9/17 10:13,77.6
2018/9/17 10:13,76
2018/9/17 10:13,74.4
2018/9/17 10:13,74.4
2018/9/17 10:13,74.4
2018/9/17 10:13,74.8
2018/9/17 10:13,74.8
2018/9/17 10:14,74.8
2018/9/17 10:14,74.8
2018/9/17 10:14,74
2018/9/17 10:14,74
2018/9/17 10:14,74
2018/9/17 10:14,74
2018/9/17 10:14,74
2018/9/17 10:14,74
2018/9/17 10:14,74
2018/9/17 10:14,74
2018/9/17 10:14,74
2018/9/17 10:14,76.4
2018/9/17 10:14,76.4
2018/9/17 10:14,76.4
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,74.4
2018/9/17 10:14,71.2
2018/9/17 10:14,71.2
2018/9/17 10:14,71.2
2018/9/17 10:14,71.2
2018/9/17 10:14,74
2018/9/17 10:14,74
2018/9/17 10:14,74
2018/9/17 10:14,74
2018/9/17 10:14,73.6
2018/9/17 10:14,73.6
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,73.2
2018/9/17 10:14,76
2018/9/17 10:15,76
2018/9/17 10:15,76
2018/9/17 10:15,73.6
2018/9/17 10:15,73.2
2018/9/17 10:15,73.2
2018/9/17 10:15,73.2
2018/9/17 10:15,73.2
2018/9/17 10:15,73.2
2018/9/17 10:15,73.2
2018/9/17 10:15,73.6
2018/9/17 10:15,73.6
2018/9/17 10:15,73.6
2018/9/17 10:15,73.6
2018/9/17 10:15,75.2
2018/9/17 10:15,75.2
2018/9/17 10:15,75.2
2018/9/17 10:15,75.2
2018/9/17 10:15,75.2
2018/9/17 10:15,75.2
2018/9/17 10:15,74.4
2018/9/17 10:15,74.4
2018/9/17 10:15,74.4
2018/9/17 10:15,74.4
2018/9/17 10:15,77.2
2018/9/17 10:15,77.2
2018/9/17 10:15,77.2
2018/9/17 10:15,75.2
2018/9/17 10:15,74.8
2018/9/17 10:15,76.4
2018/9/17 10:15,77.2
2018/9/17 10:15,77.2
2018/9/17 10:15,74.4
2018/9/17 10:15,72.8
2018/9/17 10:15,72.8
2018/9/17 10:15,72.8
2018/9/17 10:15,72.8
2018/9/17 10:15,72.8
2018/9/17 10:15,72.8
2018/9/17 10:15,72.8
2018/9/17 10:15,72.8
2018/9/17 10:15,75.2
2018/9/17 10:15,75.6
2018/9/17 10:15,75.6
2018/9/17 10:15,75.6
2018/9/17 10:15,75.6
2018/9/17 10:15,70.8
2018/9/17 10:15,70.8
2018/9/17 10:15,70.8
2018/9/17 10:15,73.6
2018/9/17 10:15,72.8
2018/9/17 10:15,72.8
2018/9/17 10:15,72.8
2018/9/17 10:15,70.8
2018/9/17 10:15,70.8
2018/9/17 10:15,70.8
2018/9/17 10:15,70.8
2018/9/17 10:16,73.2
2018/9/17 10:16,73.2
2018/9/17 10:16,73.2
2018/9/17 10:16,73.2
2018/9/17 10:16,73.2
2018/9/17 10:16,73.2
2018/9/17 10:16,72.4
2018/9/17 10:16,71.6
2018/9/17 10:16,71.6
2018/9/17 10:16,71.6
2018/9/17 10:16,72
2018/9/17 10:16,72
2018/9/17 10:16,72
2018/9/17 10:16,72
2018/9/17 10:16,74.8
2018/9/17 10:16,74.8
2018/9/17 10:16,74.8
2018/9/17 10:16,74.8
2018/9/17 10:16,82.4
2018/9/17 10:16,82.4
2018/9/17 10:16,82.4
2018/9/17 10:16,82.4
2018/9/17 10:16,82.4
2018/9/17 10:16,82
2018/9/17 10:16,82
2018/9/17 10:16,82
2018/9/17 10:16,74
2018/9/17 10:16,74
2018/9/17 10:16,74
2018/9/17 10:16,74
2018/9/17 10:16,72
2018/9/17 10:16,72
2018/9/17 10:16,72
2018/9/17 10:16,74
2018/9/17 10:16,74
2018/9/17 10:16,74
2018/9/17 10:16,74
2018/9/17 10:16,71.6
2018/9/17 10:16,71.6
2018/9/17 10:16,71.6
2018/9/17 10:16,71.6
2018/9/17 10:16,71.6
2018/9/17 10:16,70.8
2018/9/17 10:16,70.8
2018/9/17 10:16,70.8
2018/9/17 10:16,70.8
2018/9/17 10:16,74
2018/9/17 10:16,74
2018/9/17 10:16,74
2018/9/17 10:16,74
2018/9/17 10:16,72
2018/9/17 10:16,72
2018/9/17 10:16,72
2018/9/17 10:16,71.2
2018/9/17 10:16,71.2
2018/9/17 10:16,71.2
2018/9/17 10:17,71.2
2018/9/17 10:17,74
2018/9/17 10:17,69.6
2018/9/17 10:17,69.6
2018/9/17 10:17,69.6
2018/9/17 10:17,69.2
2018/9/17 10:17,70
2018/9/17 10:17,70
2018/9/17 10:17,70
2018/9/17 10:17,71.6
2018/9/17 10:17,71.6
2018/9/17 10:17,71.6
2018/9/17 10:17,71.6
2018/9/17 10:17,71.2
2018/9/17 10:17,71.2
2018/9/17 10:17,71.2
2018/9/17 10:17,71.2
2018/9/17 10:17,71.2
2018/9/17 10:17,71.2
2018/9/17 10:17,71.2
2018/9/17 10:17,70.8
2018/9/17 10:17,70.8
2018/9/17 10:17,70.8
