,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
10,473.91303048307105,24.581413115186606,27.814929598703202,30.95503948881317,36.99021469096928,23.560460294422285,18.818131868131672,8.549999999999784,30.336968880176684,3.1499999999999346,0.0,2.9357142857142406,5.885714285714229,12.735473098330033,17.013525046382043,31.01352504638197,44.426222578224866,28.383105695108057,34.52474989995997,26.22622257822492,19.840638162640488,21.583495305497692,23.404923876926375,24.20371093892099,27.64360312220947,30.31100571961217,39.443343381949646,38.72954717815357,38.393386321466494,28.48767203575214,24.494814892895064
11,472.10303048307105,21.03141311518668,24.46273179650541,27.91218234595614,34.29735754811233,40.07977513052995,28.85054945054945,14.871428571428496,12.264285714285833,7.578571428571337,2.9357142857142406,0.0,2.335714285714289,7.5137847866419065,11.392096474953604,25.4420964749536,29.860723925934053,34.47708756229781,34.72474989996003,38.132022627233056,37.46799665320661,22.469209591212092,22.183495305497914,21.390638162640784,24.215031693638124,27.191914810521368,36.2433433819499,38.72905766766418,46.67039930847969,45.34341629149675,28.44481489289504
12,473.29303048307116,20.009984543758023,20.67207245584595,22.290753774527374,36.87419655815894,29.779775130529714,29.015489416243994,15.657142857142844,13.221428571428703,9.699999999999946,11.66067140406767,2.335714285714289,0.0,3.7778107606678333,5.756382189239247,15.46352504638206,18.16072392593388,19.49656808177798,31.44011868212131,38.82462002983023,37.48228236749233,22.062066734069177,21.276352448354984,21.7977810197835,21.550745979352413,22.496720005326495,28.236200524806947,30.107629096235442,32.39133836941893,38.60910060718095,29.909100607180747
13,493.71216354606355,23.28039270702334,22.608964135594732,21.52544765207827,24.22598673563627,41.026992333811705,28.628754722366466,30.721611865223593,19.52092764378476,16.92092764378458,12.735473098330033,7.5137847866419065,3.7778107606678333,0.0,1.5563821892392582,7.241076066790285,8.042856779075322,12.399109098184738,16.769517261449934,35.440352868420064,31.946371001230872,26.19676061162025,24.939617754477382,25.061046325905977,22.756868428331757,24.075050246513868,27.692193103656606,25.799465830929407,29.586164721012096,46.49392435486193,35.68665162758893
14,504.17138432528355,25.322990109620704,23.894418681049345,20.46090219753279,20.775726995376516,22.579023698673254,34.763525046382284,25.993309412958894,31.336166555816206,20.406382189239324,17.013525046382043,11.392096474953604,5.756382189239247,1.5563821892392582,0.0,3.0714285714285836,3.79005602240899,40.520696137011214,11.040185892538574,19.51161446396722,33.6031242479841,28.04650087136058,26.78935801421771,26.682215157074793,22.828037259500633,23.222452843916244,25.930764532228096,41.35309295851894,25.036925388915606,30.38692538891526,32.42809422008405
15,510.44281289671216,32.04167142830178,27.341671428301865,21.95375934038975,20.26912322179156,20.171880841530367,20.643309412958956,30.156382189239253,28.571880841530444,37.46473798438737,31.01352504638197,26.620667903524975,15.46352504638206,7.241076066790285,3.0714285714285836,0.0,0.11148459383750264,4.183043035395869,9.025900178252797,17.10447160682442,19.625900178252877,32.51204118010817,32.04061260867945,32.21918403725094,44.75072042539132,24.803491804955044,24.15219310365643,21.042063233526875,22.586925388915517,28.28147084346068,30.32263967462947
16,517.7119017576281,34.917441736425175,29.810298879282257,35.917027245255795,34.81864449592989,20.926761661782905,20.811936863939252,24.426222578224966,28.383365435367864,36.21907972108198,43.23336543536767,32.2178667830768,19.932152497362495,8.042856779075322,35.295761072076104,0.11148459383750264,0.0,4.133043035395886,8.473099057804617,16.558813343519006,19.794527629233258,24.96595620066209,34.723525773945596,35.25209720251705,35.561210165026154,26.000690684506793,24.827963411779535,21.303547827364397,22.62698141132435,28.648409982752682,30.792955437298076
17,507.3154082511347,36.164194983178504,31.081857320840797,25.986802375785672,37.74936000683448,23.34226578030585,22.169748674769878,20.72635244835476,21.140508292510674,24.4475212795236,27.19739140939373,34.47708756229781,23.03942522463521,12.399109098184738,41.027838994154024,4.183043035395869,4.133043035395886,0.0,1.1572727272727121,7.593116883116949,6.542987012987055,9.807402597402856,11.371818181818085,33.68768161810149,29.870690684506755,35.37406730788324,40.46649073351442,24.51082055463705,23.837386970677315,40.552521720071866,23.776721671064436
18,505.4875057762512,30.841952320181406,31.596143035126502,28.08680237578578,27.03019860220094,26.367540505580394,24.26260581762689,21.026352448354828,21.047781019783386,23.297651149653504,34.52474989995997,34.72474989996003,31.44011868212131,16.769517261449934,11.040185892538574,9.025900178252797,8.473099057804617,1.1572727272727121,0.0,3.5214285714285154,5.60714285714289,7.57142857142874,8.32857142857128,11.779110512129293,31.806404970221024,28.43185951567544,20.09556236216595,28.435366009181976,25.235381958145894,25.951267125609817,24.342825567168333
19,504.42375914552355,41.03549368447713,29.33480946303861,33.50108809007145,32.29394523292862,27.892815230855234,27.112605817626942,24.847781019783483,22.576352448354854,21.883495305497675,26.22622257822492,41.67474989996005,38.82462002983023,34.998708663568365,19.51161446396722,17.10447160682442,16.558813343519006,7.593116883116949,3.5214285714285154,0.0,5.385714285714343,6.900000000000162,7.485714285714209,10.66185983827485,13.57573633913266,33.68744393125988,29.68783354164951,32.38224912606509,28.18337694561457,22.726851541194335,24.75165673599949
20,500.5957268005099,27.75623803446723,27.39909517732434,29.439754517983687,32.35350114871143,31.803804241844176,29.069748674769784,36.27163301684327,26.105335540734373,21.104923876926236,19.840638162640488,24.23349530549774,37.48228236749233,31.946371001230872,33.6031242479841,19.625900178252877,19.794527629233258,6.542987012987055,28.83427647823879,5.385714285714343,0.0,3.192857142857221,5.721428571428561,6.39460916442043,11.442359715756027,12.20989218328846,32.87198938580535,33.02354782736376,32.20994336165475,27.336981411324103,22.90542296976578
21,499.5248373126393,23.175338933568042,22.741822450051572,24.568196076425195,28.153371278581446,36.314793252833454,32.52798006602026,25.99063816264082,25.412066734069356,23.904923876926375,21.583495305497692,22.469209591212092,22.062066734069177,26.19676061162025,28.04650087136058,32.51204118010817,24.96595620066209,9.807402597402856,7.57142857142874,6.900000000000162,3.192857142857221,0.0,0.48571428571419517,2.8416442048516615,5.380411663807934,5.9336584170546445,14.488419505023288,36.73627510009125,36.550114243404096,23.70446644054398,25.49828011262298
22,498.7753763961973,22.615998274227437,22.45391036213951,31.864895980294918,28.153371278581403,33.51436028957043,33.135788860998986,27.097781019783525,26.533495305497794,25.862066734069245,23.404923876926375,22.183495305497914,21.276352448354984,24.939617754477382,26.78935801421771,32.04061260867945,34.723525773945596,11.371818181818085,8.32857142857128,7.485714285714209,32.09232842629076,0.48571428571419517,0.0,1.51010781671161,4.297035040431382,5.178853222249501,14.031276647880375,15.131276647880313,38.31998437327391,34.038368971132655,21.704466440543953
23,497.5902011940411,23.284461886087286,23.044569702798853,25.261053219282402,28.989085564295735,34.10007457528475,33.7215031467133,32.01436028957039,27.75964085805846,26.37096161277539,24.20371093892099,21.390638162640784,21.7977810197835,25.061046325905977,26.682215157074793,32.21918403725094,35.25209720251705,33.68768161810149,11.779110512129293,10.66185983827485,6.39460916442043,2.8416442048516615,1.51010781671161,0.0,3.439892183288478,5.574048027444306,14.08127664788043,15.509848076451775,18.786414492492113,34.833916029172414,28.23156852232627
24,499.62227666573926,24.294072275697644,23.63926708089251,23.09380254542795,24.157549176155598,27.360845879452356,26.832274450881002,28.832274450881044,39.996599371243406,30.1650316936381,27.64360312220947,24.215031693638124,21.550745979352413,22.756868428331757,22.828037259500633,25.837647649110835,35.561210165026154,29.870690684506755,31.806404970221024,13.57573633913266,11.442359715756027,5.380411663807934,4.297035040431382,3.439892183288478,0.0,1.2253246753247424,7.595584415584497,6.917012987012981,8.526160856687284,16.384992025518372,32.458387929334535
25,501.02840016488165,25.501994353619722,23.628228119853503,23.907309038934457,23.78053618914265,25.31295377156019,24.576690035296494,34.80399273259917,28.98785886646536,35.500586139192464,30.31100571961217,28.349057667664198,22.496720005326495,24.075050246513868,23.222452843916244,24.803491804955044,26.000690684506793,35.37406730788324,28.43185951567544,33.68744393125988,12.20989218328846,8.162229845626129,5.178853222249501,5.574048027444306,1.2253246753247424,0.0,3.138571428571467,4.732987012987024,5.95396901344283,11.732670312144037,12.402540442014157
26,502.46595223545256,32.214701646326986,32.057635316430236,30.955307644102433,25.243523202129737,22.922644081250468,22.525391333997746,34.04364967942584,26.84539133399784,32.300975749582136,39.443343381949646,38.3147719533784,28.236200524806947,27.692193103656606,25.930764532228096,24.15219310365643,24.827963411779535,26.52108029489642,20.09556236216595,29.68783354164951,32.87198938580535,16.716990933594772,14.031276647880375,14.08127664788043,33.9664842704467,3.138571428571467,0.0,2.610649350649311,2.919293688767354,7.410332649806321,10.337085896559572
27,506.3172329459854,35.836130217755425,28.636130217755536,33.23777517657001,28.755846727660398,25.068797927404276,23.56824847685489,25.12539133399774,28.0255212041277,33.25253419114058,38.72954717815357,40.993343381949686,31.02191481052111,25.799465830929407,41.86023581566175,21.042063233526875,21.303547827364397,24.51082055463705,27.58224912606549,32.38224912606509,33.02354782736376,36.73627510009125,15.131276647880313,15.509848076451775,6.917012987012981,4.732987012987024,2.610649350649311,0.0,1.6162907268170272,8.394862155388267,10.567475506949123
28,501.41938117369773,38.10601991428844,31.348410919510158,27.62879457094631,29.071189157491418,24.425907081077582,24.023386321466575,26.0305291786094,27.466243464323583,31.902087620167762,38.393386321466494,46.67039930847969,45.79848122656149,29.586164721012096,25.036925388915606,22.586925388915517,22.62698141132435,23.837386970677315,25.235381958145894,28.18337694561457,32.20994336165475,35.87222406340936,38.241647622306346,18.786414492492113,8.526160856687284,5.95396901344283,2.919293688767354,1.6162907268170272,0.0,4.205137844611485,8.035080884028304
29,496.44354427157464,29.456843241904252,34.60009923119836,32.58931405146575,30.917346396479218,27.69741557258611,27.734738249908773,26.227278691922947,24.481044925689062,24.259616354260558,28.48767203575214,44.918370959469584,34.58052917860948,40.17236591330341,30.38692538891526,28.28147084346068,28.648409982752682,40.552521720071866,24.869578813921507,22.726851541194335,26.255293099635793,28.2187521548298,30.42672167106427,31.677390624752164,19.989017999544274,11.732670312144037,7.410332649806321,8.394862155388267,4.205137844611485,0.0,2.3945454545454226
30,486.4040034436581,24.684515569576547,25.46528480034577,28.505944141005088,32.64591782505063,31.060092895263338,29.1435694187399,28.542030543844135,24.319620087700258,24.119620087700213,24.494814892895064,28.44481489289504,29.909100607180747,35.68665162758893,32.42809422008405,30.32263967462947,30.792955437298076,23.776721671064436,24.342825567168333,24.75165673599949,22.90542296976578,25.49828011262298,21.704466440543953,28.23156852232627,32.458387929334535,12.402540442014157,10.337085896559572,10.567475506949123,8.035080884028304,2.3945454545454226,0.0
